2.1736237264076883E8,0.0014190909261807268+0.12474396691087061i,0.0014190909261807268,0.12474396691087061,-18.079046984739254,-18.078207528372914,-18.023064282739124
2.1736368468200523E8,0.001427663985639693+0.12484931524170395i,0.001427663985639693,0.12484931524170395,-18.07170885285816,-18.070870634462594,-18.01558626899289
2.1736499672324166E8,0.0014363147668972113+0.1249552936197947i,0.0014363147668972113,0.1249552936197947,-18.06433303277687,-18.063496056542494,-18.008069827452623
2.1736630876447806E8,0.001445044211249745+0.12506190773372078i,0.001445044211249745,0.12506190773372078,-18.056919229110523,-18.056083499239325,-18.000514656706844
2.173676208057145E8,0.0014538532742913587+0.12516916334082787i,0.0014538532742913587,0.12516916334082787,-18.049467143343186,-18.04863266406159,-17.99292045215965
2.173689328469509E8,0.0014627429261586309+0.12527706626803536i,0.0014627429261586309,0.12527706626803536,-18.04197647380227,-18.04114324936003,-17.985286905988747
2.1737024488818732E8,0.0014717141518097129+0.12538562241310147i,0.0014717141518097129,0.12538562241310147,-18.034446915601606,-18.033614950283642,-17.977613707102115
2.1737155692942372E8,0.0014807679512894576+0.1254948377455494i,0.0014807679512894576,0.1254948377455494,-18.026878160608796,-18.026047458737928,-17.9699005410937
2.1737286897066015E8,0.0014899053399773684+0.1256047183074423i,0.0014899053399773684,0.1256047183074423,-18.019269897423587,-18.018440463340813,-17.962147090199338
2.1737418101189655E8,0.001499127348907245+0.12571527021490705i,0.001499127348907245,0.12571527021490705,-18.01162181130502,-18.01079364937908,-17.954353033251806
2.1737549305313298E8,0.001508435025066205+0.12582649965937634i,0.001508435025066205,0.12582649965937634,-18.003933584118897,-18.00310669876204,-17.946518045634043
2.1737680509436938E8,0.0015178294316144927+0.12593841290784852i,0.0015178294316144927,0.12593841290784852,-17.996204894353795,-17.99537928997744,-17.938641799232805
2.1737811713560578E8,0.0015273116483256529+0.1260510163056772i,0.0015273116483256529,0.1260510163056772,-17.988435416962975,-17.987611098043946,-17.930723962391284
2.173794291768422E8,0.001536882771751928+0.12616431627606825i,0.001536882771751928,0.12616431627606825,-17.980624823434532,-17.97980179446338,-17.922764199859408
2.173807412180786E8,0.0015465439156055526+0.1262783193220804i,0.0015465439156055526,0.1262783193220804,-17.97277278168927,-17.97195104717494,-17.914762172747814
2.1738205325931504E8,0.0015562962111437724+0.12639303202856628i,0.0015562962111437724,0.12639303202856628,-17.96487895598376,-17.96405852050315,-17.906717538473586
2.1738336530055144E8,0.001566140807329784+0.126508461061508i,0.001566140807329784,0.126508461061508,-17.956943006993487,-17.956123875111647,-17.898629950714245
2.1738467734178787E8,0.0015760788713710594+0.12662461317160595i,0.0015760788713710594,0.12662461317160595,-17.94896459160405,-17.948146767949986,-17.890499059351733
2.1738598938302428E8,0.0015861115888886144+0.12674149519355388i,0.0015861115888886144,0.12674149519355388,-17.94094336299993,-17.940126852203576,-17.88232451042292
2.173873014242607E8,0.0015962401644213475+0.12685911404916855i,0.0015962401644213475,0.12685911404916855,-17.932878970489206,-17.93206377724146,-17.874105946064468
2.173886134654971E8,0.0016064658216652487+0.12697747674732132i,0.0016064658216652487,0.12697747674732132,-17.92477105954875,-17.923957188563467,-17.865843004460654
2.1738992550673354E8,0.0016167898039014179+0.12709659038602422i,0.0016167898039014179,0.12709659038602422,-17.91661927172235,-17.915806727745686,-17.857535319785285
2.1739123754796994E8,0.0016272133743505486+0.12721646215357751i,0.0016272133743505486,0.12721646215357751,-17.90842324458419,-17.9076120323865,-17.849182522148716
2.1739254958920634E8,0.0016377378166006291+0.12733709933053125i,0.0016377378166006291,0.12733709933053125,-17.90018261164751,-17.899372736049614,-17.840784237538095
2.1739386163044277E8,0.0016483644349207548+0.12745850929021507i,0.0016483644349207548,0.12745850929021507,-17.891897002372108,-17.89108846820813,-17.83234008776088
2.1739517367167917E8,0.0016590945547448209+0.12758069950115866i,0.0016590945547448209,0.12758069950115866,-17.883566042043572,-17.882758854187582,-17.8238496903858
2.173964857129156E8,0.0016699295230802982+0.12770367752859071i,0.0016699295230802982,0.12770367752859071,-17.87518935171658,-17.87438351510543,-17.81531265868204
2.17397797754152E8,0.0016808707088316601+0.12782745103487703i,0.0016808707088316601,0.12782745103487703,-17.866766548231364,-17.865962067813346,-17.806728601558895
2.1739910979538843E8,0.0016919195033134546+0.1279520277820526i,0.0016919195033134546,0.1279520277820526,-17.858297244088483,-17.85749412483518,-17.79809712350338
2.1740042183662483E8,0.0017030773207085234+0.12807741563362093i,0.0017030773207085234,0.12807741563362093,-17.84978104737471,-17.848979294305366,-17.789417824516608
2.1740173387786126E8,0.001714345598469751+0.1282036225556487i,0.001714345598469751,0.1282036225556487,-17.841217561737924,-17.84041717990711,-17.78069030005042
2.1740304591909766E8,0.0017257257978120584+0.12833065661879695i,0.0017257257978120584,0.12833065661879695,-17.83260638629937,-17.831807380807692,-17.77191414094164
2.174043579603341E8,0.001737219404135131+0.12845852599947885i,0.001737219404135131,0.12845852599947885,-17.823947115626325,-17.823149491593135,-17.763088933345053
2.174056700015705E8,0.0017488279275601158+0.128587238982217i,0.0017488279275601158,0.128587238982217,-17.815239339624583,-17.814443102203377,-17.7542142586664
2.174069820428069E8,0.0017605529034588425+0.12871680396178856i,0.0017605529034588425,0.12871680396178856,-17.806482643446685,-17.805687797863317,-17.745289693493177
2.1740829408404332E8,0.0017723958928335625+0.12884722944366897i,0.0017723958928335625,0.12884722944366897,-17.797676607516312,-17.796883159015348,-17.73631480952391
