2.1518968205436468E8,0,0.009440566200956636,0.2209404428135905,-13.106573617096437,-13.108226785135953,-12.065869637387884
2.1519098098082134E8,0,0.009495747286084344,0.22108651652132816,-13.100750663601424,-13.102403656962894,-12.057856856233967
2.15192279907278E8,0,0.009551407496474958,0.22123337803157628,-13.094899504756965,-13.096552323988352,-12.049806782358239
2.1519357883373466E8,0,0.009607552327329516,0.22138103348682517,-13.089019939494701,-13.090672585165269,-12.041719159028517
2.1519487776019132E8,0,0.00966418735177579,0.22152948908952996,-13.083111764915426,-13.084764237608248,-12.033593727228462
2.15196176686648E8,0,0.009721318222293707,0.22167875110306115,-13.077174776258113,-13.078827076573896,-12.025430225633748
2.1519747561310467E8,0,0.009778950672032697,0.2218288258523348,-13.071208766881828,-13.072860895440106,-12.017228390586892
2.1519877453956133E8,0,0.009837090516279632,0.22197971972475336,-13.065213528235315,-13.066865485685835,-12.008987956072401
2.15200073466018E8,0,0.009895743653469435,0.2221314391699168,-13.059188849875538,-13.06084063687134,-12.000708653692893
2.1520137239247465E8,0,0.009954916067313283,0.22228399070215019,-13.053134519374385,-13.054786136616022,-11.992390212641604
2.152026713189313E8,0,0.010014613827336899,0.22243738089887466,-13.047050322390529,-13.048701770578766,-11.984032359678938
2.1520397024538797E8,0,0.010074843091097367,0.22259161640322608,-13.040936042572671,-13.042587322436095,-11.97563481910596
2.1520526917184463E8,0,0.01013561010534043,0.2227467039238913,-13.03479146157333,-13.036442573860045,-11.967197312737541
2.152065680983013E8,0,0.010196921207651807,0.2229026502361303,-13.028616359015622,-13.030267304497773,-11.9587195598765
2.1520786702475795E8,0,0.010258782827974931,0.22305946218240186,-13.022410512475828,-13.024061291948252,-11.950201277286435
2.1520916595121464E8,0,0.010321201490227696,0.22321714667317202,-13.016173697458784,-13.017824311740267,-11.941642179164107
2.152104648776713E8,0,0.01038418381387945,0.22337571068752485,-13.009905687381133,-13.011556137311102,-11.933041977114382
2.1521176380412796E8,0,0.010447736515711813,0.22353516127419212,-13.003606253538088,-13.0052565399815,-11.924400380118914
2.1521306273058462E8,0,0.010511866411354499,0.22369550555192924,-12.997275165096083,-12.998925288934416,-11.915717094510374
2.1521436165704128E8,0,0.010576580417378563,0.22385675071120026,-12.990912189033788,-12.992562151191185,-11.90699182394426
2.1521566058349794E8,0,0.010641885552350955,0.22401890401321864,-12.984517090187556,-12.986166891587398,-11.89822426936794
2.152169595099546E8,0,0.010707788939561511,0.2241819727930382,-12.97808963113706,-12.979739272749846,-11.889414128994796
2.1521825843641126E8,0,0.010774297808036801,0.22434596445833585,-12.971629572261016,-12.97327905507185,-11.880561098271812
2.1521955736286792E8,0,0.010841419494807205,0.22451088649120474,-12.96513667167414,-12.966785996688419,-11.87166486985136
2.152208562893246E8,0,0.010909161446960722,0.22467674644931684,-12.95861068518909,-12.960259853452671,-11.862725133561458
2.1522215521578127E8,0,0.010977531223175224,0.22484355196574668,-12.952051366331167,-12.953700378910437,-11.85374157637504
2.1522345414223793E8,0,0.011046536496036558,0.22501131075061992,-12.945458466281206,-12.94710732427372,-11.844713882377398
2.152247530686946E8,0,0.011116185053761173,0.2251800305912033,-12.938831733879795,-12.940480438397532,-11.835641732738312
2.1522605199515125E8,0,0.011186484802685453,0.2253497193537918,-12.932170915560928,-12.93381946775119,-11.82652480567789
