0,0,0,0,NaN
0,0,0,1,NaN
0,0,1,0,NaN
0,0,1,1,NaN
0,0,2,0,NaN
0,0,2,1,NaN
0,0,3,0,NaN
0,0,3,1,NaN
0,1,0,0,1.973835083781064E-6
0,1,0,1,1.6845128386800156E-7
0,1,1,0,1.9738350837971647E-6
0,1,1,1,1.684512838679193E-7
0,1,2,0,NaN
0,1,2,1,NaN
0,1,3,0,NaN
0,1,3,1,NaN
0,2,0,0,NaN
0,2,0,1,NaN
0,2,1,0,2.0410997945102545E-6
0,2,1,1,1.2199556760335334E-7
0,2,2,0,NaN
0,2,2,1,NaN
0,2,3,0,NaN
0,2,3,1,NaN
0,3,0,0,NaN
0,3,0,1,NaN
0,3,1,0,2.54600737968417E-6
0,3,1,1,1.2159299378646869E-7
0,3,2,0,NaN
0,3,2,1,NaN
0,3,3,0,NaN
0,3,3,1,NaN
0,4,0,0,NaN
0,4,0,1,NaN
0,4,1,0,3.453642420056088E-6
0,4,1,1,1.7116218138010403E-7
0,4,2,0,NaN
0,4,2,1,NaN
0,4,3,0,NaN
0,4,3,1,NaN
0,5,0,0,NaN
0,5,0,1,NaN
0,5,1,0,4.786227915270802E-6
0,5,1,1,2.4093730892975303E-7
0,5,2,0,NaN
0,5,2,1,NaN
0,5,3,0,NaN
0,5,3,1,NaN
0,6,0,0,NaN
0,6,0,1,NaN
0,6,1,0,NaN
0,6,1,1,3.055033814483035E-7
0,6,2,0,NaN
0,6,2,1,NaN
0,6,3,0,NaN
0,6,3,1,NaN
0,7,0,0,NaN
0,7,0,1,NaN
0,7,1,0,NaN
0,7,1,1,3.6114600912774247E-7
0,7,2,0,NaN
0,7,2,1,NaN
0,7,3,0,NaN
0,7,3,1,NaN
0,8,0,0,NaN
0,8,0,1,NaN
0,8,1,0,NaN
0,8,1,1,4.101733507701099E-7
0,8,2,0,NaN
0,8,2,1,NaN
0,8,3,0,NaN
0,8,3,1,NaN
0,9,0,0,NaN
0,9,0,1,NaN
0,9,1,0,1.7743245468664258E-5
0,9,1,1,4.549309434164823E-7
0,9,2,0,NaN
0,9,2,1,NaN
0,9,3,0,NaN
0,9,3,1,NaN
1,0,0,0,NaN
1,0,0,1,NaN
1,0,1,0,NaN
1,0,1,1,NaN
1,0,2,0,NaN
1,0,2,1,NaN
1,0,3,0,NaN
1,0,3,1,NaN
1,1,0,0,2.37171085899381E-6
1,1,0,1,1.6238351107505626E-7
1,1,1,0,2.371710858993336E-6
1,1,1,1,1.623835110751357E-7
1,1,2,0,NaN
1,1,2,1,NaN
1,1,3,0,NaN
1,1,3,1,NaN
1,2,0,0,NaN
1,2,0,1,NaN
1,2,1,0,2.8309720880727255E-6
1,2,1,1,NaN
1,2,2,0,NaN
1,2,2,1,NaN
1,2,3,0,NaN
1,2,3,1,NaN
1,3,0,0,NaN
1,3,0,1,NaN
1,3,1,0,3.725197606533262E-6
1,3,1,1,NaN
1,3,2,0,NaN
1,3,2,1,NaN
1,3,3,0,NaN
1,3,3,1,NaN
1,4,0,0,NaN
1,4,0,1,NaN
1,4,1,0,5.09308769027271E-6
1,4,1,1,2.031850347503945E-7
1,4,2,0,NaN
1,4,2,1,NaN
1,4,3,0,NaN
1,4,3,1,NaN
1,5,0,0,NaN
1,5,0,1,NaN
1,5,1,0,7.0664645996342956E-6
1,5,1,1,NaN
1,5,2,0,NaN
1,5,2,1,NaN
1,5,3,0,NaN
1,5,3,1,NaN
1,6,0,0,NaN
1,6,0,1,NaN
1,6,1,0,9.792498604061764E-6
1,6,1,1,NaN
1,6,2,0,NaN
1,6,2,1,NaN
1,6,3,0,NaN
1,6,3,1,NaN
1,7,0,0,NaN
1,7,0,1,NaN
1,7,1,0,NaN
1,7,1,1,NaN
1,7,2,0,NaN
1,7,2,1,NaN
1,7,3,0,NaN
1,7,3,1,NaN
1,8,0,0,NaN
1,8,0,1,NaN
1,8,1,0,1.8286658568706395E-5
1,8,1,1,4.251187590254342E-7
1,8,2,0,NaN
1,8,2,1,NaN
1,8,3,0,NaN
1,8,3,1,NaN
1,9,0,0,NaN
1,9,0,1,NaN
1,9,1,0,2.4491042147010216E-5
1,9,1,1,NaN
1,9,2,0,NaN
1,9,2,1,NaN
1,9,3,0,NaN
1,9,3,1,NaN
2,0,0,0,NaN
2,0,0,1,NaN
2,0,1,0,NaN
2,0,1,1,NaN
2,0,2,0,NaN
2,0,2,1,NaN
2,0,3,0,NaN
2,0,3,1,NaN
2,1,0,0,3.4097592697587928E-6
2,1,0,1,1.8350681846939157E-7
2,1,1,0,3.409759269757577E-6
2,1,1,1,1.835068184694015E-7
2,1,2,0,NaN
2,1,2,1,NaN
2,1,3,0,NaN
2,1,3,1,NaN
2,2,0,0,NaN
2,2,0,1,NaN
2,2,1,0,4.268419272727602E-6
2,2,1,1,NaN
2,2,2,0,NaN
2,2,2,1,NaN
2,2,3,0,NaN
2,2,3,1,NaN
2,3,0,0,NaN
2,3,0,1,NaN
2,3,1,0,5.61904258861144E-6
2,3,1,1,NaN
